id,date,kwic,before,after
nla.obj-547346972,1947-03-19," sug- gested that, in view of Britain’s, need for immigrants, the German prisoners should be allowed to remain",of|Britain|s|need|for,the|German|prisoners|should|be
nla.obj-547346972,1947-03-19,"he other Dominions are also bidding hard for such immigrants as manpower-short Britain can spare. Canada, for ",also|bidding|hard|for|such,as|manpower|short|Britain|can
nla.obj-547346972,1947-03-19,". Canada, for one, in its objective of 12,000,000 immigrants, is bidding high. SPAIN: RUMOR, FACT. From Berne,",objective|of|12|000|000,is|bidding|high|SPAIN|RUMOR
nla.obj-547346972,1947-03-19,e had failed to charter the Aquitania for British immigrants—an- nounced as an accomplished fact many weeks ag,charter|the|Aquitania|for|British,an|nounced|as|an|accomplished
nla.obj-547346972,1947-03-19,at he had secured three other vessels for British immigrants. A cold review is that he doesn’t care two straws,three|other|vessels|for|British,A|cold|review|is|that
nla.obj-547364822,1947-04-09,"plans” for using the Orient ships to carry 70,000 immigrants a year from Britain to Australia. It did not dawn",ships|to|carry|70|000,a|year|from|Britain|to
nla.obj-547364822,1947-04-09,t friends. — Rattler (S.A.). Immigration Bringing immigrants here is possibly the easiest and cheapest part of,Rattler|S|A|Immigration|Bringing,here|is|possibly|the|easiest
nla.obj-547364822,1947-04-09,sed to attain the 40-hour week. Any ‘intrusion by immigrants upon present union conditions will certainly add ,hour|week|Any|intrusion|by,upon|present|union|conditions|will
nla.obj-547364822,1947-04-09,ng for future jobs and it will be just too bad if immigrants fill the vacant places in the meantime. All of th,be|just|too|bad|if,fill|the|vacant|places|in
nla.obj-547396291,1947-04-30, held up by labor shortages. Get” says “To entice immigrants to come to Australia is only tinkering with the j,shortages|Get|says|To|entice,to|come|to|Australia|is
nla.obj-547396291,1947-04-30,"remember the 1920’5, when we had a fair stream of immigrants coming to Aus- traha. The only thought in the min",had|a|fair|stream|of,coming|to|Aus|traha|The
nla.obj-547397220,1947-05-14,. All of which applies in general to sundry other immigrants—unfeathered —still arriving. * * * * “Blime”; One,in|general|to|sundry|other,unfeathered|still|arriving|Blime|One
nla.obj-547397220,1947-05-14,nd populate the vast inland spaces. Settlement of immigrants in our capital cities only aggravates living cond,vast|inland|spaces|Settlement|of,in|our|capital|cities|only
nla.obj-547397220,1947-05-14," be settled under the present system of dump- ing immigrants amongst the “bright lights,” and it is wasting mo",present|system|of|dump|ing,amongst|the|bright|lights|and
nla.obj-547403406,1947-05-21,"cently our enemies, they have been among the best immigrants the country has received. We could do a lot more'",have|been|among|the|best,the|country|has|received|We
nla.obj-547406898,1947-06-04," Arabs could be persuaded to agree to 100,000 new immigrants in an orderly way on humanitarian grounds if —and",agree|to|100|000|new,in|an|orderly|way|on
nla.obj-547406898,1947-06-04,"etween 1931 and 1939, 218,000; a total of 323,000 immigrants. These do not include the so-called illegal immi-",a|total|of|323|000,These|do|not|include|the
nla.obj-547406898,1947-06-04,"n the White Paper was issued, over 100,000 Jewish immigrants have entered the country. This figure again does ",issued|over|100|000|Jewish,have|entered|the|country|This
nla.obj-547406898,1947-06-04,y. This figure again does not include the illegal immigrants. In regard to the question as to whether or not t,does|not|include|the|illegal,In|regard|to|the|question
nla.obj-547406898,1947-06-04,"regard to the question as to whether or not these immigrants are easily assimilable in Palestine, the reply is",to|whether|or|not|these,are|easily|assimilable|in|Palestine
nla.obj-547406898,1947-06-04,e- ports that Uncle Sam is getting quite a lot of immigrants over the quotas as it is: The number of foreigner,getting|quite|a|lot|of,over|the|quotas|as|it
nla.obj-547406898,1947-06-04,number of foreigners entering the U.S. legally as immigrants now is larger than at any time since the 1920’5. ,the|U|S|legally|as,now|is|larger|than|at
nla.obj-547406898,1947-06-04,"e, according to the P.M.G. Instead of looking for immigrants from overseas the Government should do more for A",G|Instead|of|looking|for,from|overseas|the|Government|should
nla.obj-547407253,1947-06-11,"untry could possibly accept such masses of Indian immigrants as would swamp it, but is there no alter- native ",accept|such|masses|of|Indian,as|would|swamp|it|but
nla.obj-547407253,1947-06-11,decline could be checked only by a steady flow of immigrants bringing new blood. The writer pointed out that t,by|a|steady|flow|of,bringing|new|blood|The|writer
nla.obj-547410505,1947-06-18,"admit that it existed. In any event, the types of immigrants Calwell is bringing in aren’t so much interested ",any|event|the|types|of,Calwell|is|bringing|in|aren
nla.obj-532812776,1947-07-09,n. WILD BEES. Old moralists refer to these Winged immigrants from overseas Who solved their problems long ere ,moralists|refer|to|these|Winged,from|overseas|Who|solved|their
nla.obj-532812776,1947-07-09,have its cause at heart. — Worm (S.A.). Homes and Immigrants Mr. Calwell in one of those radio inter- views:— ,Worm|S|A|Homes|and,Mr|Calwell|in|one|of
nla.obj-532812776,1947-07-09,"esent Government’s scheme Australia will bring in immigrants at the rate of one per cent, of the country’s pop",scheme|Australia|will|bring|in,at|the|rate|of|one
nla.obj-532812776,1947-07-09,"tion every year. This means that the first year’s immigrants will total approximately 70,000 When the popu- la",that|the|first|year|s,will|total|approximately|70|000
nla.obj-532812776,1947-07-09,"ding about 90,000 people a year....As many of the immigrants will be builders, the scheme will not necessarily",year|As|many|of|the,will|be|builders|the|scheme
nla.obj-532812776,1947-07-09, be built in this financial year. Even if all the immigrants brought their car- penters’ kits with them and li,year|Even|if|all|the,brought|their|car|penters|kits
nla.obj-532813052,1947-07-23,dertake to split up the “displaced” among them as immigrants. “World Report” considers the Inter- national Ref,the|displaced|among|them|as,World|Report|considers|the|Inter
nla.obj-532813052,1947-07-23,"ertain where might be found The likeliest sort of immigrants, Only to find the cupboard bare, Neither with any",found|The|likeliest|sort|of,Only|to|find|the|cupboard
nla.obj-532813094,1947-07-30, have family ties with millions cf A mer * cans > immigrants from Slav Europe in the present generation or the,millions|cf|A|mer|cans,from|Slav|Europe|in|the
nla.obj-532813094,1947-07-30," Mr. Calwell indicated in Europe that older women immigrants were considered desirable, since they would not f",in|Europe|that|older|women,were|considered|desirable|since|they
nla.obj-532813094,1947-07-30,",” and encouraging its members to despise British immigrants as “Pommies,” and when a section of it was prepar",its|members|to|despise|British,as|Pommies|and|when|a
nla.obj-532813094,1947-07-30,"they read the other day that Mr. Calwell, seeking immigrants in Europe, asserted that domestic servants would ",day|that|Mr|Calwell|seeking,in|Europe|asserted|that|domestic
nla.obj-532813094,1947-07-30,inary shipping services. The reference to British immigrants is reassuring in view of the numbers of non-Briti,services|The|reference|to|British,is|reassuring|in|view|of
nla.obj-532813273,1947-08-06,"mishes: by and large, it is a very good book. Few immigrants have ever been so hard up as Parkes was when he c",a|very|good|book|Few,have|ever|been|so|hard
nla.obj-532813273,1947-08-06,"n the last half-century, thanks to the numbers of immigrants who arrived here before 1914. South-East Asia has",thanks|to|the|numbers|of,who|arrived|here|before|1914
nla.obj-532813273,1947-08-06, be asking pointed questions of a country wanting immigrants. These people have been presented as unaggressive,questions|of|a|country|wanting,These|people|have|been|presented
nla.obj-532813396,1947-08-13," by Judah Waten. This story, about Russian Jewish immigrants in an Australian country town —surely going a lon",This|story|about|Russian|Jewish,in|an|Australian|country|town
nla.obj-532813468,1947-08-20,icy of exclusion of other than white and approved immigrants was given effect to by legislation of the first F,other|than|white|and|approved,was|given|effect|to|by
nla.obj-532813468,1947-08-20,s is highlighted by a comparison of the number of immigrants allowed to enter Palestine legally right now and ,comparison|of|the|number|of,allowed|to|enter|Palestine|legally
nla.obj-532927274,1947-09-03,Australia seeks to re- cruit one million American immigrants and is willing to pay $l6O apiece for   A large p,re|cruit|one|million|American,and|is|willing|to|pay
nla.obj-532927274,1947-09-03,"nce of get- ting anything like a million American immigrants. They talk, instead, in hun- dreds ; the highest ",anything|like|a|million|American,They|talk|instead|in|hun
nla.obj-532927274,1947-09-03,"missar had announced that Australia wanted 70,000 immigrants a year and millions during the next 20 years. All",that|Australia|wanted|70|000,a|year|and|millions|during
nla.obj-532927274,1947-09-03, seems to think should be good enough for British immigrants also. Mr. Calwell did not have to leave Australia,be|good|enough|for|British,also|Mr|Calwell|did|not
nla.obj-532927274,1947-09-03, no preparation here for reception of a stream of immigrants —not even roofs to shelter them. If the Governmen,reception|of|a|stream|of,not|even|roofs|to|shelter
nla.obj-532927296,1947-09-10,"State a national home for Indonesians, and if the immigrants de- cided to settle entirely in Brisbane, Townsvi",for|Indonesians|and|if|the,de|cided|to|settle|entirely
nla.obj-532927296,1947-09-10,"ritish, and with un- restrained cargoes of Jewish immigrants pouring in and squatting in the towns, the whole ",un|restrained|cargoes|of|Jewish,pouring|in|and|squatting|in
nla.obj-532927296,1947-09-10,uld be possessed by the mass of possible European immigrants. Secondary industries do not offer an unlimited f,the|mass|of|possible|European,Secondary|industries|do|not|offer
nla.obj-532927296,1947-09-10,tion to that country was at its peak. Most of the immigrants were simple peasants and artisans who hoped for b,its|peak|Most|of|the,were|simple|peasants|and|artisans
nla.obj-532927460,1947-09-24,ted by Washington “Post”) Britain has been taking immigrants—skilled workers from Europe— at an average rate o,Post|Britain|has|been|taking,skilled|workers|from|Europe|at
nla.obj-532927460,1947-09-24,"merican reluctance to take “displaced persons” as immigrants that, while it has been setting U.S. taxpayers ba",to|take|displaced|persons|as,that|while|it|has|been
nla.obj-532927460,1947-09-24,cheaper than the synthetic. » * * ♦ S’Africa Gets Immigrants. A couple of months back the South African Govern,the|synthetic|S|Africa|Gets,A|couple|of|months|back
nla.obj-532927460,1947-09-24,"n Castle and Win- chester Castle for transporting immigrants, and thousands of skilled men and women are being",Win|chester|Castle|for|transporting,and|thousands|of|skilled|men
nla.obj-532927460,1947-09-24,e and in Rome selecting; they “endeavor to select immigrants who will fit /in readily with the social structur,selecting|they|endeavor|to|select,who|will|fit|in|readily
nla.obj-532927656,1947-10-08,DA GETS THEM. While Australia’s share of suitable immigrants is mostly in figures spouted into the air by Mr. ,Australia|s|share|of|suitable,is|mostly|in|figures|spouted
nla.obj-532927656,1947-10-08,te Dominions’ discri- mination against Indians as immigrants and—in South Africa —as residents. Mr. Jinnah’s d,discri|mination|against|Indians|as,and|in|South|Africa|as
nla.obj-532928016,1947-10-29,"ms of water flooding into the desert, millions of immigrants growing vegetables and new Canberras springing up",into|the|desert|millions|of,growing|vegetables|and|new|Canberras
nla.obj-532928050,1947-11-05,"s not imported from Rumania, so the origin of the immigrants is a mystery. * * * * * “Alpine Willie”: James Ha",so|the|origin|of|the,is|a|mystery|Alpine|Willie
