id,date,kwic,before,after
19511107_reps_20_215.xml,1951-11-07,ch year. At present the Government is introducing immigrants into the country at a rate which approaches 3^ pe,present|the|Government|is|introducing,into|the|country|at|a
19511107_reps_20_215.xml,1951-11-07,"tion of the living standards of the people. ""When immigrants are brought to the country, unless the Government",standards|of|the|people|When,are|brought|to|the|country
19511107_reps_20_215.xml,1951-11-07, must be a large capital outlay in order that the immigrants shall have the same amenities as are enjoyed by t,outlay|in|order|that|the,shall|have|the|same|amenities
19511107_reps_20_215.xml,1951-11-07,"alling citizenship conventions. However, when the immigrants begin to find out how difficult conditions are in",citizenship|conventions|However|when|the,begin|to|find|out|how
19511107_reps_20_215.xml,1951-11-07,"m the. south coast of New South Wales, where many immigrants are established. One member of it, a British immi",New|South|Wales|where|many,are|established|One|member|of
19511107_reps_20_215.xml,1951-11-07,a week. He told me that a great number of British immigrants are disillusioned because of the conditions in th,a|great|number|of|British,are|disillusioned|because|of|the
19511107_reps_20_215.xml,1951-11-07," do so. If the Government argues that the British immigrants are satisfied with conditions here, let it meet t",Government|argues|that|the|British,are|satisfied|with|conditions|here
19511107_reps_20_215.xml,1951-11-07,et it meet the expense of returning disillusioned immigrants to their own countries in cases where they desire,the|expense|of|returning|disillusioned,to|their|own|countries|in
19511107_reps_20_215.xml,1951-11-07,"licy, therefore it adopts tha pretext of bringing immigrants in and saying that the more people we have the st",adopts|tha|pretext|of|bringing,in|and|saying|that|the
19511107_reps_20_215.xml,1951-11-07,nation by putting soldiers into camps and tipping immigrants out of them. Many serious problems are involved i,soldiers|into|camps|and|tipping,out|of|them|Many|serious
19511107_reps_20_215.xml,1951-11-07,cause they have been converted for the housing of immigrants. The work of reconstruction and repair will be sl,converted|for|the|housing|of,The|work|of|reconstruction|and
19511107_reps_20_215.xml,1951-11-07,teration to bc made there so as to assist British immigrants seeking information regarding settlement in Austr,so|as|to|assist|British,seeking|information|regarding|settlement|in
19711111_senate_27_s50.xml,1971-11-11,,,
19711111_senate_27_s50.xml,1971-11-11,,,
19381129_reps_15_158.xml,1938-11-29," of such record, and what is the number of Jewish immigrants who have during such period 'been so admitted? ",is|the|number|of|Jewish,ts|who|have|during|such
19381129_reps_15_158.xml,1938-11-29,eing taken by the Commonwealth to ensure that the immigrants are not likely to and do not throw Australians ou,Commonwealth|to|ensure|that|the,are|not|likely|to|and
19570912_reps_22_hor16.xml,1957-09-12, from the figure he gave yesterday in relation to immigrants from Hungary who are awaiting employment. Does th,gave|yesterday|in|relation|to,from|Hungary|who|are|awaiting
19570912_reps_22_hor16.xml,1957-09-12,the camps or does it cover all types of Hungarian immigrants? ,cover|all|types|of|Hungarian,does|it|cover|all|types
19570912_reps_22_hor16.xml,1957-09-12,e countries concerned and of the organizations of immigrants who have settled in this country. In the most rec,and|of|the|organizations|of,who|have|settled|in|this
19570912_reps_22_hor16.xml,1957-09-12,sponsible positions associated with the Hungarian immigrants. I have one in my hand now. lt says - ,positions|associated|with|the|Hungarian,immigrants|I|have|one|in
19570912_reps_22_hor16.xml,1957-09-12,ernment ignored the fact and landed a shipload of immigrants there. That action only made the position worse. ,and|landed|a|shipload|of,there|That|action|only|made
19570912_reps_22_hor16.xml,1957-09-12,"position worse. Again, if it is true that we need immigrants to fill vacant positions, we should be most caref",is|true|that|we|need,to|fill|vacant|positions|we
19570912_reps_22_hor16.xml,1957-09-12,"migration programme streamlined so as to put more immigrants into the north - not haphazardly, but on particul",so|as|to|put|more,into|the|north|not|haphazardly
19570912_reps_22_hor16.xml,1957-09-12, their living requirements. We bring a great many immigrants to this country each year. If the net result of a,We|bring|a|great|many,to|this|country|each|year
19570912_reps_22_hor16.xml,1957-09-12,hat kind must give the greatest discouragement to immigrants. ,give|the|greatest|discouragement|to,t|give|the|greatest|discouragement
19570912_reps_22_hor16.xml,1957-09-12,"atomic era, and Australia would attract many more immigrants whom we would be able to house and employ fully. ",Australia|would|attract|many|more,whom|we|would|be|able
19570912_reps_22_hor16.xml,1957-09-12," and he expects the States to absorb 120,000 more immigrants and possibly 140,000 of our youths and girls who ",to|absorb|120|000|more,and|possibly|140|000|of
19570912_reps_22_hor16.xml,1957-09-12,"for work. Of that number approximately 40,000 are immigrants and 40,000 are young persons who reach working ag",number|approximately|40|000|are,and|40|000|are|young
19570912_reps_22_hor16.xml,1957-09-12,e people. 1 come now to the matter of housing for immigrants. If a British migrant whocomes to this country ca,the|matter|of|housing|for,If|a|British|migrant|whocomes
19570912_reps_22_hor16.xml,1957-09-12," house, he need not live in a hostel. But British immigrants who are unable to find that amount of deposit are",in|a|hostel|But|British,who|are|unable|to|find
19570912_reps_22_hor16.xml,1957-09-12,sing trusts and commission* will not help British immigrants who are unable to pay a substantial deposit on a ,commission|will|not|help|British,who|are|unable|to|pay
19121011_reps_4_67.xml,1912-10-11,"oney for the conveyance of nominated and assisted immigrants, and the High Commissioner thinks it necessary th",conveyance|of|nominated|and|assisted,and|the|High|Commissioner|thinks
19121011_reps_4_67.xml,1912-10-11,dinance,dinance,dinance
19121011_reps_4_67.xml,1912-10-11,"arrangement is made for the medical inspection of immigrants when they are on board ship ready to sail, or if ",for|the|medical|inspection|of,when|they|are|on|board
19121011_reps_4_67.xml,1912-10-11,"ago. Ships cannot be obtained, even now, to bring immigrants to this country, except upon the terms that the r",obtained|even|now|to|bring,to|this|country|except|upon
19730911_REPS_28_HoR85b.xml,1973-09-11,"approach to immigration, by curbing the number of immigrants to Australia to 110,000, was long overdue and sho",by|curbing|the|number|of,to|Australia|to|110|000
19080402_reps_3_45.xml,1908-04-02,"militarism would fill the Northern Territory with immigrants. It would buy millions of acres of land, and sett",fill|the|Northern|Territory|with,It|would|buy|millions|of
19580916_senate_22_s13.xml,1958-09-16,"own, over the last nine years, that it can absorb immigrants at about the present rate, surely no one would qu",years|that|it|can|absorb,at|about|the|present|rate
19580916_senate_22_s13.xml,1958-09-16,"onal wealth, should not we be able to absorb more immigrants? ",be|able|to|absorb|more,should|not|we|be|able
19700415_reps_27_hor66.xml,1970-04-15,k the Minister for Immigration: Is it a fact that immigrants are encouraged to believe that naturalisation wil,Is|it|a|fact|that,are|encouraged|to|believe|that
19030527_reps_1_13.xml,1903-05-27,"vilized white races, and are themselves desirable immigrants. As _I understand it, we have never in Australia ",races|and|are|themselves|desirable,As|_I|understand|it|we
19030527_reps_1_13.xml,1903-05-27,"t when the Bill containing the education test for immigrants was under consideration, it was pointed out over ",containing|the|education|test|for,was|under|consideration|it|was
19030527_reps_1_13.xml,1903-05-27,"y in the case of coloured aliens or objectionable immigrants. With that assurance, I for one took it for grant",of|coloured|aliens|or|objectionable,With|that|assurance|I|for
19030527_reps_1_13.xml,1903-05-27,,,
19030527_reps_1_13.xml,1903-05-27,tract. We should offer every inducement to useful immigrants to settle amongst us. It will be a fatal blunder ,offer|every|inducement|to|useful,to|settle|amongst|us|It
19030527_reps_1_13.xml,1903-05-27,"th. It is a very easy thing to keep out reputable immigrants who would like to come here, but we cannot compel",thing|to|keep|out|reputable,who|would|like|to|come
19030527_reps_1_13.xml,1903-05-27,"civilized white race and are themselves desirable immigrants. As I understand it, we have never in Australia t",race|and|are|themselves|desirable,As|I|understand|it|we
19030527_reps_1_13.xml,1903-05-27, shall come as free men. ,shall|come|as|free|men,shall|come|as|free|men
19380926_senate_15_157.xml,1938-09-26,"tralianborn citizens who, after all, are the best immigrants which we can hope to have. But what are we doing?",after|all|are|the|best,which|we|can|hope|to
19011114_senate_1_6.xml,1901-11-14,"s the Government tried to shut out as undesirable immigrants a number of Austrians, but they were unable to do",to|shut|out|as|undesirable,a|number|of|Austrians|but
19011114_senate_1_6.xml,1901-11-14,"know that they have proved to be very undesirable immigrants. I do not wish to mention the nations, but we kno",proved|to|be|very|undesirable,I|do|not|wish|to
19011114_senate_1_6.xml,1901-11-14," was introduced by the Government it required the immigrants to be examined in the English language, but in it",the|Government|it|required|the,to|be|examined|in|the
19011114_senate_1_6.xml,1901-11-14,"ficer of Customs thinks that they are undesirable immigrants, when he can examine them in any language which h",thinks|that|they|are|undesirable,when|he|can|examine|them
19011114_senate_1_6.xml,1901-11-14,"h Wales - I am speaking now of my own knowledge - immigrants were pouring into Australia at the rate of 1,000 ",now|of|my|own|knowledge,were|pouring|into|Australia|at
